,sentiment,title,review,sentiment_label,review_clean
3536,2.0,"Assembly Required, Sub par Construction","Foosball was a huge hit in college. Who doesn’t remember knocking back a few cold ones while trying to show your masterful skills at the foosball table? Now, Franklin Sports has a scaled down version of the popular game with its 20 inch Pro Kick Foosball set.<br /><br />Due to the smaller size of this set, I figured it would be good for my kids and when I received this package in the mail, I opened the box expecting the game to be fully assembled and ready to play. It wasn’t. You have to assemble by hand and from what I discovered, the assembly is not that easy. Worse, my set was missing a few important pieces so we were unable to complete the set up until I made a quick trip to a home supply store.<br /><br />Once assembled, we started to use the game, but we soon noticed that the handles do not move back and forth very smoothly and the screws do not hold very well. The construction of the game is not the best and I really think it would be better of the manufacturer changed things up by using better quality construction. Having it packaged ready to play would be nice, but I could tolerate a little bit of home assembly if the end product was sturdier and better designed.<br /><br />Franklin Pro Kick Foosball set is too small for adults. It’s really made for children and while I thought my kiddos would find it mildly entertaining, they grew frustrated with it very quickly. It’s an okay idea, but the overall quality and missing pieces convince me to lower my rating and not recommend.",1,"['huge', 'hit', 'doesn', 'remember', 'back', 'cold', 'one', 'trying', 'show', 'table', 'version', 'game', 'inch', 'pro', 'kick', 'set', 'due', 'smaller', 'size', 'set', 'good', 'kid', 'received', 'package', 'opened', 'box', 'expecting', 'game', 'fully', 'assembled', 'ready', 'play', 'wasn', 'assemble', 'hand', 'assembly', 'easy', 'set', 'missing', 'important', 'piece', 'complete', 'set', 'made', 'quick', 'trip', 'home', 'store', 'assembled', 'started', 'use', 'game', 'soon', 'noticed', 'handle', 'move', 'back', 'smoothly', 'screw', 'hold', 'well', 'construction', 'game', 'best', 'really', 'think', 'better', 'manufacturer', 'thing', 'using', 'better', 'quality', 'construction', 'ready', 'play', 'nice', 'little', 'bit', 'home', 'assembly', 'end', 'product', 'better', 'designed', 'pro', 'kick', 'set', 'small', 'adult', 'really', 'made', 'child', 'thought', 'find', 'quickly', 'okay', 'idea', 'overall', 'quality', 'missing', 'piece', 'lower', 'rating', 'recommend']"
3537,1.0,Bat,"All of the writing is almost completely off when I received it, also it feels very cheap when holding it if I hit a sock it might crack.",1,"['almost', 'completely', 'received', 'also', 'feel', 'cheap', 'holding', 'hit', 'sock', 'might']"
3538,3.0,"Not adjustable, cools like a wet towel","Well, in some ways this is a good hat, but it has flaws and it's priced way above it's league. We're in the Big Bend area of West Texas and that means sun, heat and hats at all times, year round. I have several in various styles and materials.<br /><br />This one looks nice, the colors are great. The listing says it's adjustable, but that is only for the chin strap, not the body of the hat. If you have a larger head, this isn't for you, my medium head fits fine, but there's no extra space.<br /><br />As to the cooling effect....once it gets wet, it wets your head and evaporation causes a cooling sensation. This was noticable on a 2 hour hike along the Rio Grande this morning. However, let's just get real for a second.....a thin, wet towel over your head does exactly the same thing. There's nothing special going on with this hat to cool you after it gets wet.<br /><br />The brim offers plenty of shade over your face and neck which is exactly what any brimmed hat should do. Unfortunately, the construction of the brim is not great. After a single hike, I realized the edge of it is coming apart already. There are equally good and better hats out there that are more budget friendly.",1,"['well', 'way', 'good', 'hat', 'flaw', 'priced', 'way', 'big', 'area', 'mean', 'sun', 'heat', 'hat', 'time', 'year', 'round', 'several', 'various', 'style', 'material', 'one', 'look', 'nice', 'color', 'great', 'say', 'adjustable', 'strap', 'body', 'hat', 'larger', 'head', 'medium', 'head', 'fit', 'fine', 'extra', 'space', 'get', 'wet', 'wet', 'head', 'cause', 'hour', 'hike', 'along', 'morning', 'however', 'let', 'get', 'real', 'second', 'thin', 'wet', 'towel', 'head', 'doe', 'exactly', 'thing', 'nothing', 'going', 'hat', 'cool', 'get', 'wet', 'offer', 'plenty', 'face', 'neck', 'exactly', 'hat', 'unfortunately', 'construction', 'great', 'single', 'hike', 'edge', 'coming', 'apart', 'already', 'good', 'better', 'hat']"
3539,5.0,So cute,My penguin loving son loves this water bottle!,0,"['son', 'love', 'water', 'bottle']"
3540,3.0,Ok,Purchased bc of all the reviews but they broke the first day,1,"['purchased', 'review', 'broke', 'first', 'day']"
3541,3.0,"Neckline is very tight with no give, runs small in the bustline","Hangman's noose. That's the first thing I thought when I put this shirt on this morning. It's just a very weird fit on me and I find this disappointing indeed because I absolutely love my Craft wool layering shirt in medium.<br /><br />This one is very body skimming and mine says slim fit on the tag, so I expected it to cling to every curve and lump etc. The fabric is a mix of polyester and elastane with a weave pattern for cooling during exercise, including a sort of open net look in the underarms.<br /><br /> I am a true size 8 and the other shirt in medium fits me with extra fabric - it actually is a hair big, but this one is really too tight across the bust and the throat is way too small. To the point of making me feel like I was choking. I'm not sure if my particular shirt is mis-marked or if they have a problem with inconsistent sizing at the manufacturing level. But I think I'll just pass on this very pricey brand in the future.",1,"['first', 'thing', 'thought', 'put', 'shirt', 'morning', 'weird', 'fit', 'find', 'disappointing', 'absolutely', 'love', 'shirt', 'medium', 'one', 'body', 'mine', 'say', 'fit', 'expected', 'every', 'etc', 'fabric', 'exercise', 'including', 'sort', 'open', 'net', 'look', 'true', 'size', 'shirt', 'medium', 'fit', 'extra', 'fabric', 'actually', 'hair', 'big', 'one', 'really', 'tight', 'across', 'way', 'small', 'point', 'making', 'feel', 'like', 'sure', 'shirt', 'problem', 'sizing', 'level', 'think', 'brand']"
3542,5.0,Good product.,Good deal on these leaders. Would buy again.,0,"['good', 'deal', 'buy']"
3544,5.0,Very different..,"If you are looking for the comfort of something really warm, but with great style, this is your wrap.  As ample as a sweatshirt, it gains style through the “switchback” which defines the waist.  Great color and fabric - toasty warm.  Great choice for yourself - or as a gift!",0,"['looking', 'comfort', 'something', 'really', 'warm', 'great', 'style', 'wrap', 'style', 'waist', 'great', 'color', 'fabric', 'warm', 'great', 'choice', 'gift']"
3545,5.0,He loved it.,Was for a soldier that I adopted. He loved it.,0,['loved']
3546,4.0,Different,Nice sturdy umbrella.  Still trying to figure this out.  It seems like the sun coverage area is relatively small and you definitely have to have something to anchor the umbrella too.  Working on figuring out how to attach to my weeding bench without having to reattach it each time.  Good quality and sturdy product.,0,"['nice', 'sturdy', 'umbrella', 'still', 'trying', 'figure', 'seems', 'like', 'sun', 'area', 'small', 'definitely', 'something', 'umbrella', 'working', 'attach', 'bench', 'without', 'time', 'good', 'quality', 'sturdy', 'product']"
3547,3.0,Okay product,Very soft but easily gets knicks,1,"['soft', 'easily', 'get']"
3548,3.0,Small and Not Durable,"This is a tiny air hockey table. It is fun for younger kids, but the quality is just not there. The felt on the bottoms of the bumpers was coming off almost immediately. The cord isn’t that well designed in relationship to the table. It works. The kids like it. But it is not built well.",1,"['tiny', 'air', 'table', 'fun', 'kid', 'quality', 'felt', 'bottom', 'coming', 'almost', 'immediately', 'cord', 'isn', 'well', 'designed', 'table', 'work', 'kid', 'like', 'built', 'well']"
3549,5.0,Excellent for kids,"Our three year old LOVES this! He glides down the block alongside his older siblings who can balance on 2-wheel ones, and beams with pride that he can ride his own too. The brake system took him a little while to understand, but surprisingly after showing him twice, he understands how to use it to slow down, and can easily tilt the bar left or right to steer in that direction. We had another one previously that offered a sit-or-stand option, but he likes this one better, even though that one also had light up wheels. This looks more like a traditional scooter which he likes, and the lack of a folding seat makes it smaller and lighter too.<br />Really a great value and we recommend it!",0,"['three', 'year', 'old', 'love', 'block', 'older', 'balance', 'wheel', 'one', 'ride', 'brake', 'system', 'took', 'little', 'understand', 'use', 'easily', 'bar', 'left', 'right', 'direction', 'another', 'one', 'sit', 'stand', 'option', 'like', 'one', 'better', 'even', 'though', 'one', 'also', 'light', 'wheel', 'look', 'like', 'scooter', 'like', 'lack', 'folding', 'seat', 'make', 'smaller', 'lighter', 'really', 'great', 'value', 'recommend']"
3550,5.0,Good purchase,Good purchase and quality for the price,0,"['good', 'purchase', 'quality', 'price']"
3551,3.0,Nice product,Great look and feel for any Ohio fan.,1,"['great', 'look', 'feel', 'fan']"
3552,5.0,Big deck is great for a street riding returning beginner like me. Big wheels roll over debris,"I'm closer to 50 years old than 40 I haven't skated since ALF was on TV but I have been eyeing the new style boards for a while now. I chose the long board style because it seemed better for riding around the neighborhood & I hoped no one would expect me to do tricks on it. As a returning rider who has been out of touch for a few decades I can't expertly critique the board but I am thoroughly enjoying it & it has good features for a street board. My daughter's boyfriend borrowed it to take to the park so it must have the right look.<br />This board is big. At 41"", it comes up to my belt when stood on end and gives a stable ride but takes a lot of space to turn. It also seems wider than I remember from my '80s boards & there is a lot of space to move around. The wheels are about 2 3/4"" in diameter which is good for rough pavement & rolling over pebbles & even the occasional stick. It's heavier than my old boards which is good for riding if not carrying.<br />I'm still getting the hang of ""pumping"" the board but kicking it is certainly faster than walking & a good reason to get out & around the neighborhood. I tightened the trucks to make them stiffer while I get used to it but I always preferred stiffer trucks anyway.<br />The deck is thick, 1/2"" plywood, the top is completely covered with good grip tape & the bottom is painted. It has some concavity which helps to turn. The edges of the plywood are stained & look great except the scratches I have put on the ends. Despite the thickness & concavity, the deck flexes a lot due to the distance between the trucks. I don't know how normal this is since it is my first longboard. It's probably exacerbated by me tightening the trucks.",0,"['year', 'old', 'since', 'new', 'style', 'board', 'chose', 'long', 'board', 'style', 'seemed', 'better', 'riding', 'around', 'one', 'expect', 'returning', 'touch', 'board', 'good', 'feature', 'board', 'daughter', 'take', 'must', 'right', 'look', 'board', 'big', 'come', 'belt', 'end', 'give', 'ride', 'take', 'lot', 'space', 'turn', 'also', 'seems', 'remember', 'board', 'lot', 'space', 'move', 'around', 'wheel', 'good', 'even', 'stick', 'heavier', 'old', 'board', 'good', 'riding', 'carrying', 'still', 'getting', 'hang', 'board', 'certainly', 'walking', 'good', 'reason', 'get', 'around', 'make', 'get', 'used', 'always', 'anyway', 'thick', 'top', 'completely', 'good', 'grip', 'tape', 'bottom', 'help', 'turn', 'edge', 'look', 'great', 'except', 'put', 'end', 'despite', 'thickness', 'lot', 'due', 'distance', 'know', 'normal', 'since', 'first', 'probably']"
3553,4.0,Good foam roll,I like this foam roll and it meets my needs.  It was a very good value and it's pretty.  Are there better foam rolls? of course. It is light and easy to move from floor to floor.  I need it for some physical therapy exercises but also use it to decrease pain.,0,"['like', 'foam', 'roll', 'need', 'good', 'value', 'pretty', 'better', 'foam', 'roll', 'course', 'light', 'easy', 'move', 'floor', 'floor', 'need', 'physical', 'exercise', 'also', 'use', 'pain']"
3554,4.0,Great for short women I’m 5’1 biking while watching tv in comfort,"12 Miles every hour of tv watching it’s great for the home, every one needs one! 4 stars is because the giant computer is a bit in the way. Poor design on that end",0,"['mile', 'every', 'hour', 'watching', 'great', 'home', 'every', 'one', 'need', 'one', 'star', 'bit', 'way', 'poor', 'design', 'end']"
